"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-06-27","0.00","0.0","0.0",,"92","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-06-28","0.25","0.0","0.0",,"91","66"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-06-29","0.00","0.0","0.0",,"97","75"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-06-30","0.00","0.0","0.0",,"95","74"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-01","0.00","0.0","0.0",,"82","65"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-02","0.25","0.0","0.0",,"85","62"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-03","0.00","0.0","0.0",,"84","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-04","0.00","0.0","0.0",,"85","53"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-05","0.00","0.0","0.0",,"84","57"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-06","0.06","0.0","0.0",,"77","62"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-07","0.00","0.0","0.0",,"82","57"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-08","0.00","0.0","0.0",,"85","52"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-09","0.00","0.0","0.0",,"89","56"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-10","0.05","0.0","0.0",,"82","67"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-11","0.00","0.0","0.0",,"89","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-12","0.00","0.0","0.0",,"83","66"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-13","0.00","0.0","0.0",,"88","67"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-14","0.11","0.0","0.0",,"78","66"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-15","0.21","0.0","0.0",,"72","64"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-16","0.00","0.0","0.0",,"82","65"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-17","0.00","0.0","0.0",,"88","65"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-18","0.00","0.0","0.0",,"85","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-19","0.39","0.0","0.0",,"90","71"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-20","0.40","0.0","0.0",,"80","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-21","0.00","0.0","0.0",,"88","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-22","0.00","0.0","0.0",,"89","73"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-23","2.20","0.0","0.0",,"88","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-24","0.23","0.0","0.0",,"86","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-25","0.00","0.0","0.0",,"82","61"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-26","0.00","0.0","0.0",,"86","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-27","0.00","0.0","0.0",,"85","62"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-28","0.00","0.0","0.0",,"91","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-29","0.00","0.0","0.0",,"92","65"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-30","1.71","0.0","0.0",,"86","72"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-07-31","0.26","0.0","0.0",,"87","72"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-01","0.18","0.0","0.0",,"89","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-02","0.00","0.0","0.0",,"79","57"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-03","0.00","0.0","0.0",,"80","51"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-04","0.06","0.0","0.0",,"75","55"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-05","0.79","0.0","0.0",,"69","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-06","0.03","0.0","0.0",,"71","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-07","0.00","0.0","0.0",,"79","55"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-08","1.21","0.0","0.0",,"70","61"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-09","0.85","0.0","0.0",,"72","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-10","0.07","0.0","0.0",,"81","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-11","0.00","0.0","0.0",,"84","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-12","0.00","0.0","0.0",,"85","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-13","0.00","0.0","0.0",,"88","64"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-14","0.00","0.0","0.0",,"89","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-15","0.00","0.0","0.0",,"91","70"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-16","0.12","0.0","0.0",,"91","67"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-17","0.40","0.0","0.0",,"89","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-18","0.05","0.0","0.0",,"87","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-19","0.00","0.0","0.0",,"87","64"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-20","0.00","0.0","0.0",,"88","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-21","0.00","0.0","0.0",,"90","66"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-22","0.18","0.0","0.0",,"88","74"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-23","0.20","0.0","0.0",,"75","61"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-24","0.35","0.0","0.0",,"73","62"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-25","0.00","0.0","0.0",,"90","66"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-26","0.17","0.0","0.0",,"90","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-27","0.41","0.0","0.0",,"87","68"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-28","0.00","0.0","0.0",,"90","68"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-29","0.00","0.0","0.0",,"88","71"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-30","0.11","0.0","0.0",,"83","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-08-31","0.50","0.0","0.0",,"79","71"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-01","0.84","0.0","0.0",,"84","71"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-02","0.70","0.0","0.0",,"82","70"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-03","0.02","0.0","0.0",,"87","70"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-04","0.00","0.0","0.0",,"88","65"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-05","0.00","0.0","0.0",,"87","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-06","0.00","0.0","0.0",,"85","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-07","0.00","0.0","0.0",,"82","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-08","0.00","0.0","0.0",,"88","65"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-09","0.00","0.0","0.0",,"93","68"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-10","1.08","0.0","0.0",,"83","61"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-11","0.04","0.0","0.0",,"75","55"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-12","0.00","0.0","0.0",,"77","46"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-13","0.00","0.0","0.0",,"76","48"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-14","0.00","0.0","0.0",,"73","49"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-15","0.00","0.0","0.0",,"77","51"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-16","0.00","0.0","0.0",,"62","49"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-17","0.00","0.0","0.0",,"61","39"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-18","0.02","0.0","0.0",,"64","37"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-19","0.00","0.0","0.0",,"68","38"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-20","0.00","0.0","0.0",,"72","45"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-21","0.00","0.0","0.0",,"80","49"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-22","0.00","0.0","0.0",,"85","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-23","0.00","0.0","0.0",,"87","59"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-24","0.00","0.0","0.0",,"86","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-25","0.00","0.0","0.0",,"79","61"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-26","0.00","0.0","0.0",,"75","54"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-27","0.00","0.0","0.0",,"80","61"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-28","0.00","0.0","0.0",,"82","67"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-29","1.45","0.0","0.0",,"83","70"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-09-30","0.00","0.0","0.0",,"82","69"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-01","1.14","0.0","0.0",,"75","66"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-02","0.00","0.0","0.0",,"76","60"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-03","0.00","0.0","0.0",,"66","58"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-04","0.03","0.0","0.0",,"83","59"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-05","0.00","0.0","0.0",,"86","62"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-06","0.00","0.0","0.0",,"86","63"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-07","0.50","0.0","0.0",,"74","67"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-08","0.26","0.0","0.0",,"79","62"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-09","0.12","0.0","0.0",,"81","67"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-10","0.00","0.0","0.0",,"72","56"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-11","0.07","0.0","0.0",,"76","56"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-12","0.00","0.0","0.0",,"61","45"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-13","0.15","0.0","0.0",,"60","41"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-14","0.18","0.0","0.0",,"50","46"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-15","0.00","0.0","0.0",,"60","41"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-16","0.00","0.0","0.0",,"63","36"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-17","0.03","0.0","0.0",,"70","39"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-18","0.00","0.0","0.0",,"60","39"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-19","0.00","0.0","0.0",,"51","30"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-20","0.00","0.0","0.0",,"66","31"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-21","0.00","0.0","0.0",,"52","38"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-22","0.06","0.0","0.0",,"53","37"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-23","0.15","0.0","0.0",,"69","51"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-24","0.80","0.0","0.0",,"73","57"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-25","0.08","0.0","0.0",,"61","46"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-26","0.00","0.0","0.0",,"55","40"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-27","0.10","0.0","0.0",,"55","43"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-28","0.00","0.0","0.0",,"50","33"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-29","0.00","0.0","0.0",,"55","26"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-30","0.00","0.0","0.0",,"57","31"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-10-31","0.28","0.0","0.0",,"57","46"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-01","0.01","0.0","0.0",,"60","44"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-02","0.01","0.0","0.0",,"52","37"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-03","0.00","0.0","0.0",,"48","29"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-04","0.03","0.0","0.0",,"58","43"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-05","0.00","0.0","0.0",,"70","55"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-06","0.47","0.0","0.0",,"71","43"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-07","0.39","0.0","0.0",,"44","32"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-08","0.00","0.0","0.0",,"47","30"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-09","0.00","0.0","0.0",,"52","27"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-10","0.00","0.0","0.0",,"53","27"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-11","0.00","0.0","0.0",,"54","27"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-12","0.00","0.0","0.0",,"54","32"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-13","0.00","0.0","0.0",,"55","30"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-14","0.01","0.0","0.0",,"70","43"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-15","0.00","0.0","0.0",,"50","38"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-16","0.00","0.0","0.0",,"45","37"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-17","0.22","0.0","0.0",,"50","23"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-18","0.00","0.0","0.0",,"29","17"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-19","0.00","0.0","0.0",,"39","19"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-20","0.00","0.0","0.0",,"42","24"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-21","0.00","0.0","0.0",,"46","29"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-22","0.00","0.0","0.0",,"50","24"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-23","0.00","0.0","0.0",,"49","28"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-24","0.70","0.0","0.0",,"57","46"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-25","0.00","0.0","0.0",,"48","31"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-26","0.00","0.0","0.0",,"38","28"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-27","0.00","0.0","0.0",,"62","34"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-28","0.59","0.0","0.0",,"64","34"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-29","0.00","0.0","0.0",,"34","26"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-11-30","0.00","0.0","0.0",,"38","23"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-12-01","0.00","0.0","0.0",,"41","30"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-12-02","0.00","0.0","0.0",,"48","27"
"USW00014737","ALLENTOWN LEHIGH VALLEY INTERNATIONAL AIRPORT, PA US","40.64985","-75.44771","118.9","1959-12-03","0.00","0.0","0.0",,"52","27"
